datetime;Level 101 (m);Level 102 (m);Level 103(m)
15/06/2024;0,5506;0,6849;0,7158
15/06/2024;0,5501;0,6853;0,7156
15/06/2024;0,5504;0,6843;0,7159
15/06/2024;0,5494;0,6851;0,7156
15/06/2024;0,5495;0,6844;0,7153
15/06/2024;0,5495;0,6837;0,7162
15/06/2024;0,5499;0,684;0,7153
15/06/2024;0,55;0,683;0,7146
15/06/2024;0,5499;0,6828;0,7145
15/06/2024;0,5494;0,6831;0,7146
15/06/2024;0,5495;0,6839;0,7152
15/06/2024;0,5491;0,6834;0,7151
15/06/2024;0,5493;0,6823;0,7152
15/06/2024;0,549;0,6825;0,7153
15/06/2024;0,5488;0,683;0,7147
15/06/2024;0,5497;0,682;0,715
15/06/2024;0,5491;0,6833;0,7145
15/06/2024;0,5484;0,6811;0,7151
15/06/2024;0,5481;0,6819;0,7143
15/06/2024;0,548;0,6828;0,7137
15/06/2024;0,5486;0,6816;0,714
15/06/2024;0,5483;0,6803;0,7134
15/06/2024;0,5484;0,6815;0,7134
15/06/2024;0,5483;0,6803;0,714
15/06/2024;0,548;0,6819;0,7144
15/06/2024;0,5481;0,681;0,7137
15/06/2024;0,5477;0,6803;0,7126
16/06/2024;0,5481;0,6813;0,713
16/06/2024;0,5476;0,679;0,7134
16/06/2024;0,5471;0,6781;0,7124
16/06/2024;0,5477;0,6793;0,7132
16/06/2024;0,5468;0,679;0,7118
16/06/2024;0,5466;0,6786;0,7125
16/06/2024;0,5472;0,6773;0,7129
16/06/2024;0,5475;0,6779;0,7117
16/06/2024;0,547;0,6783;0,7108
16/06/2024;0,5462;0,6788;0,7119
16/06/2024;0,5464;0,6783;0,7109
16/06/2024;0,5466;0,6772;0,712
16/06/2024;0,546;0,6776;0,711
16/06/2024;0,5465;0,677;0,7104
16/06/2024;0,545;0,6772;0,7111
16/06/2024;0,5459;0,6773;0,7096
16/06/2024;0,5463;0,6776;0,7093
16/06/2024;0,5454;0,677;0,7106
16/06/2024;0,5445;0,6779;0,7104
16/06/2024;0,5453;0,6767;0,7099
16/06/2024;0,5445;0,6761;0,7096
16/06/2024;0,5456;0,6757;0,7102
16/06/2024;0,5448;0,6779;0,7106
16/06/2024;0,5443;0,6767;0,711
16/06/2024;0,5452;0,6767;0,7103
16/06/2024;0,5435;0,6752;0,7094
16/06/2024;0,543;0,6746;0,7101
16/06/2024;0,5437;0,6754;0,7097
16/06/2024;0,5437;0,6757;0,7103
16/06/2024;0,5432;0,6755;0,71
16/06/2024;0,5424;0,6758;0,7104
16/06/2024;0,5429;0,675;0,7098
16/06/2024;0,543;0,6749;0,71
16/06/2024;0,5436;0,6757;0,709
16/06/2024;0,5432;0,6747;0,7086
16/06/2024;0,5421;0,6749;0,709
16/06/2024;0,5428;0,6746;0,7102
16/06/2024;0,5426;0,6757;0,7087
16/06/2024;0,5428;0,6737;0,7087
16/06/2024;0,5428;0,6747;0,7078
16/06/2024;0,5433;0,6746;0,7075
16/06/2024;0,5428;0,6745;0,7082
16/06/2024;0,5431;0,6744;0,7086
16/06/2024;0,5423;0,675;0,7083
16/06/2024;0,542;0,6753;0,7086
16/06/2024;0,5419;0,6737;0,7079
16/06/2024;0,5434;0,6725;0,7079
16/06/2024;0,5422;0,6724;0,7083
16/06/2024;0,5425;0,6728;0,7075
16/06/2024;0,5414;0,672;0,7077
16/06/2024;0,5407;0,6721;0,7074
16/06/2024;0,5414;0,672;0,7078
16/06/2024;0,5417;0,6728;0,7062
16/06/2024;0,5413;0,6724;0,7068
16/06/2024;0,5417;0,6707;0,7068
16/06/2024;0,5414;0,6717;0,7066
16/06/2024;0,5412;0,6718;0,7067
16/06/2024;0,5416;0,6715;0,7072
16/06/2024;0,5411;0,6702;0,7064
16/06/2024;0,5412;0,6704;0,7055
16/06/2024;0,5412;0,6701;0,7047
16/06/2024;0,5419;0,6694;0,7051
16/06/2024;0,5401;0,6687;0,7055
16/06/2024;0,5408;0,6688;0,7049
16/06/2024;0,5408;0,6701;0,7053
16/06/2024;0,5409;0,67;0,7053
16/06/2024;0,541;0,6695;0,706
16/06/2024;0,5415;0,6703;0,7051
16/06/2024;0,5415;0,6692;0,7044
16/06/2024;0,5404;0,6695;0,7053
16/06/2024;0,5393;0,6715;0,7049
16/06/2024;0,5396;0,6706;0,7046
16/06/2024;0,5401;0,6712;0,704
16/06/2024;0,539;0,6688;0,7044
16/06/2024;0,5394;0,6698;0,7042
16/06/2024;0,5394;0,6691;0,7041
16/06/2024;0,54;0,6689;0,7044
16/06/2024;0,5398;0,6692;0,7056
16/06/2024;0,5386;0,6688;0,7069
16/06/2024;0,5392;0,6678;0,7064
16/06/2024;0,5394;0,6679;0,7059
16/06/2024;0,5389;0,6678;0,7063
16/06/2024;0,5381;0,6677;0,7058
16/06/2024;0,5384;0,6662;0,7069
16/06/2024;0,5381;0,6666;0,7084
16/06/2024;0,5377;0,6668;0,7071
16/06/2024;0,5375;0,6659;0,7078
16/06/2024;0,5381;0,6647;0,7064
16/06/2024;0,5394;0,6659;0,7074
16/06/2024;0,539;0,6654;0,7071
16/06/2024;0,5389;0,6654;0,7076
16/06/2024;0,5396;0,665;0,7077
16/06/2024;0,5386;0,6653;0,7071
16/06/2024;0,5396;0,6653;0,7069
16/06/2024;0,5414;0,666;0,7068
16/06/2024;0,5403;0,6653;0,7065
16/06/2024;0,5407;0,6642;0,7062
16/06/2024;0,5395;0,6653;0,7052
16/06/2024;0,54;0,6648;0,7061
16/06/2024;0,5397;0,6649;0,7062
16/06/2024;0,5399;0,665;0,7059
16/06/2024;0,5398;0,6652;0,7052
16/06/2024;0,5393;0,6646;0,7067
16/06/2024;0,5386;0,6636;0,7063
16/06/2024;0,5388;0,6652;0,7064
16/06/2024;0,5385;0,6647;0,7063
16/06/2024;0,5382;0,6643;0,7066
16/06/2024;0,5371;0,6645;0,7067
16/06/2024;0,5379;0,6642;0,7072
16/06/2024;0,538;0,6652;0,7064
16/06/2024;0,5371;0,6634;0,7056
16/06/2024;0,5363;0,6639;0,7068
16/06/2024;0,5375;0,6623;0,7061
16/06/2024;0,5373;0,6646;0,7063
16/06/2024;0,5371;0,6648;0,7062
16/06/2024;0,5367;0,6644;0,7066
16/06/2024;0,5369;0,6632;0,7061
16/06/2024;0,5367;0,6634;0,7059
16/06/2024;0,5376;0,6632;0,707
16/06/2024;0,5366;0,6651;0,7065
16/06/2024;0,5359;0,6647;0,7062
16/06/2024;0,5366;0,664;0,7066
16/06/2024;0,5364;0,6655;0,7063
16/06/2024;0,5365;0,6643;0,7065
16/06/2024;0,5366;0,6636;0,7058
16/06/2024;0,5371;0,664;0,7063
16/06/2024;0,5366;0,6628;0,7053
16/06/2024;0,536;0,663;0,707
16/06/2024;0,537;0,6634;0,7063
16/06/2024;0,5366;0,6627;0,7058
16/06/2024;0,5363;0,6643;0,7048
16/06/2024;0,5369;0,6629;0,7057
16/06/2024;0,5364;0,663;0,7056
16/06/2024;0,537;0,6612;0,7065
16/06/2024;0,5359;0,6605;0,7063
16/06/2024;0,5362;0,6619;0,7062
16/06/2024;0,535;0,6606;0,7065
16/06/2024;0,5364;0,6628;0,7055
16/06/2024;0,5364;0,6625;0,7048
16/06/2024;0,5361;0,6632;0,7051
16/06/2024;0,5352;0,6618;0,7048
16/06/2024;0,5356;0,6621;0,7045
16/06/2024;0,5355;0,6622;0,7045
16/06/2024;0,5366;0,6623;0,7038
16/06/2024;0,5365;0,6637;0,7051
16/06/2024;0,5361;0,6623;0,7038
16/06/2024;0,537;0,6626;0,7033
16/06/2024;0,5359;0,6608;0,702
16/06/2024;0,5354;0,6607;0,7013
16/06/2024;0,5359;0,6601;0,7027
16/06/2024;0,5351;0,6609;0,7023
16/06/2024;0,5349;0,6608;0,7041
16/06/2024;0,5349;0,6607;0,7037
16/06/2024;0,5344;0,6616;0,7044
16/06/2024;0,5358;0,6595;0,7031
16/06/2024;0,5348;0,66;0,7037
16/06/2024;0,5341;0,6616;0,7039
16/06/2024;0,533;0,6602;0,7041
16/06/2024;0,5326;0,6601;0,7055
16/06/2024;0,5338;0,6606;0,7043
16/06/2024;0,5334;0,6599;0,7045
16/06/2024;0,5352;0,6606;0,7032
16/06/2024;0,5347;0,6596;0,7031
16/06/2024;0,5353;0,6591;0,7027
16/06/2024;0,5341;0,6602;0,7033
16/06/2024;0,5345;0,6585;0,7034
16/06/2024;0,5352;0,659;0,7034
16/06/2024;0,5351;0,6573;0,704
16/06/2024;0,5363;0,6589;0,7023
16/06/2024;0,535;0,66;0,703
16/06/2024;0,5354;0,6593;0,7042
16/06/2024;0,5338;0,6596;0,703
16/06/2024;0,5336;0,6594;0,7032
16/06/2024;0,5333;0,6593;0,7032
16/06/2024;0,5338;0,6592;0,7022
16/06/2024;0,5335;0,6595;0,7025
16/06/2024;0,5335;0,6594;0,7019
16/06/2024;0,5343;0,6594;0,7018
16/06/2024;0,5325;0,6599;0,703
16/06/2024;0,5329;0,6605;0,7018
16/06/2024;0,5343;0,6592;0,7023
16/06/2024;0,5332;0,6601;0,7014
16/06/2024;0,5331;0,6605;0,7029
16/06/2024;0,5335;0,6603;0,7036
16/06/2024;0,5326;0,66;0,7033
16/06/2024;0,5333;0,66;0,7032
16/06/2024;0,5327;0,6605;0,7028
16/06/2024;0,5323;0,6602;0,7027
16/06/2024;0,5332;0,6603;0,7027
16/06/2024;0,5322;0,6599;0,7031
16/06/2024;0,5323;0,6597;0,7028
16/06/2024;0,5311;0,66;0,7028
16/06/2024;0,5325;0,6596;0,703
16/06/2024;0,5333;0,6595;0,7035
16/06/2024;0,533;0,6584;0,7022
16/06/2024;0,5329;0,6587;0,7031
16/06/2024;0,5324;0,6589;0,7031
16/06/2024;0,5326;0,6585;0,7023
16/06/2024;0,5326;0,6587;0,702
16/06/2024;0,5329;0,658;0,702
16/06/2024;0,5326;0,6581;0,7022
16/06/2024;0,5326;0,6582;0,7015
16/06/2024;0,5328;0,6581;0,7017
16/06/2024;0,5332;0,659;0,7011
16/06/2024;0,5319;0,6587;0,7007
16/06/2024;0,5327;0,6584;0,701
16/06/2024;0,5329;0,6576;0,7002
16/06/2024;0,5322;0,6582;0,7001
16/06/2024;0,5318;0,6581;0,6993
16/06/2024;0,5322;0,6584;0,6994
16/06/2024;0,5325;0,6588;0,6994
16/06/2024;0,5322;0,6589;0,6992
16/06/2024;0,5322;0,6584;0,6991
16/06/2024;0,532;0,6585;0,6988
16/06/2024;0,5316;0,6583;0,6989
16/06/2024;0,5315;0,6578;0,6991
16/06/2024;0,5314;0,6577;0,6989
16/06/2024;0,5315;0,6583;0,6997
16/06/2024;0,5306;0,6585;0,6991
16/06/2024;0,5306;0,6589;0,699
16/06/2024;0,5305;0,6571;0,6989
16/06/2024;0,5303;0,658;0,6995
16/06/2024;0,5305;0,6567;0,6994
16/06/2024;0,53;0,6579;0,6997
16/06/2024;0,5301;0,6576;0,7
16/06/2024;0,53;0,6584;0,6996
16/06/2024;0,53;0,658;0,6993
16/06/2024;0,5307;0,6567;0,6991
16/06/2024;0,5306;0,6574;0,6992
16/06/2024;0,5303;0,6574;0,6987
16/06/2024;0,5299;0,6575;0,6988
16/06/2024;0,5303;0,6562;0,6992
16/06/2024;0,53;0,6575;0,6995
16/06/2024;0,5303;0,6582;0,6998
16/06/2024;0,5306;0,6574;0,6985
16/06/2024;0,5305;0,6569;0,6991
16/06/2024;0,5303;0,6569;0,6984
16/06/2024;0,5304;0,6557;0,6995
16/06/2024;0,5304;0,6572;0,6993
16/06/2024;0,5303;0,6568;0,6999
16/06/2024;0,5302;0,6564;0,6987
16/06/2024;0,5309;0,6579;0,6981
16/06/2024;0,5308;0,6557;0,6991
16/06/2024;0,5312;0,6563;0,6991
16/06/2024;0,53;0,6563;0,6994
16/06/2024;0,5307;0,6573;0,6984
16/06/2024;0,5295;0,657;0,6996
16/06/2024;0,5306;0,6568;0,6997
16/06/2024;0,5301;0,657;0,699
16/06/2024;0,5309;0,6581;0,6985
16/06/2024;0,5299;0,6563;0,6986
16/06/2024;0,5293;0,6569;0,6979
16/06/2024;0,5299;0,6562;0,699
16/06/2024;0,5297;0,6553;0,6987
16/06/2024;0,5298;0,6567;0,6986
16/06/2024;0,5287;0,6567;0,6995
16/06/2024;0,5298;0,6569;0,6978
16/06/2024;0,5302;0,6563;0,6985
16/06/2024;0,5296;0,6574;0,6986
16/06/2024;0,5292;0,6564;0,6991
16/06/2024;0,5292;0,6561;0,6987
16/06/2024;0,5282;0,6572;0,6983
16/06/2024;0,5292;0,6565;0,6981
16/06/2024;0,5286;0,6561;0,6984
16/06/2024;0,5286;0,6558;0,6969
16/06/2024;0,5297;0,6551;0,6975
16/06/2024;0,528;0,655;0,6968
16/06/2024;0,5285;0,6551;0,6966
16/06/2024;0,5286;0,6565;0,6972
16/06/2024;0,5291;0,6539;0,6968
16/06/2024;0,5291;0,6544;0,697
16/06/2024;0,5288;0,6557;0,6963
16/06/2024;0,5288;0,6543;0,6968
16/06/2024;0,5294;0,6562;0,6951
16/06/2024;0,5277;0,6552;0,6951
16/06/2024;0,5285;0,6554;0,6955
16/06/2024;0,5275;0,6563;0,6951
16/06/2024;0,5271;0,6552;0,6948
16/06/2024;0,5279;0,6554;0,6948
16/06/2024;0,5279;0,6556;0,6944
16/06/2024;0,5281;0,6532;0,6947
16/06/2024;0,5276;0,6548;0,6948
16/06/2024;0,5284;0,6545;0,6958
16/06/2024;0,5271;0,6542;0,6941
16/06/2024;0,5268;0,6538;0,6946
16/06/2024;0,5274;0,6537;0,6957
16/06/2024;0,5269;0,653;0,6945
16/06/2024;0,5271;0,6545;0,6962
17/06/2024;0,5266;0,6542;0,6951
17/06/2024;0,5261;0,6559;0,6949
17/06/2024;0,5262;0,6537;0,6955
17/06/2024;0,526;0,6545;0,6938
17/06/2024;0,5271;0,6536;0,6938
17/06/2024;0,5252;0,654;0,6936
17/06/2024;0,5257;0,6528;0,6925
17/06/2024;0,5266;0,6533;0,6939
17/06/2024;0,5253;0,6535;0,6935
17/06/2024;0,527;0,6533;0,6937
17/06/2024;0,526;0,6528;0,6933
17/06/2024;0,5262;0,6524;0,6933
17/06/2024;0,5267;0,6529;0,6934
17/06/2024;0,5255;0,6534;0,6948
17/06/2024;0,5252;0,653;0,6943
17/06/2024;0,5255;0,6523;0,6952
17/06/2024;0,524;0,6514;0,693
17/06/2024;0,5252;0,6523;0,6939
17/06/2024;0,5248;0,6514;0,6928
17/06/2024;0,5247;0,6516;0,6931
17/06/2024;0,5245;0,6524;0,6922
17/06/2024;0,5241;0,6537;0,6926
17/06/2024;0,5237;0,6532;0,6927
17/06/2024;0,5249;0,6534;0,6926
17/06/2024;0,5245;0,6528;0,6921
17/06/2024;0,5257;0,6518;0,6925
17/06/2024;0,5241;0,6533;0,693
17/06/2024;0,5249;0,6538;0,6931
17/06/2024;0,5238;0,6523;0,693
17/06/2024;0,5243;0,6544;0,6924
17/06/2024;0,5232;0,6517;0,6926
17/06/2024;0,5236;0,6499;0,6933
17/06/2024;0,5241;0,6525;0,6929
17/06/2024;0,5235;0,6516;0,6935
17/06/2024;0,5233;0,6543;0,6941
17/06/2024;0,5232;0,6499;0,695
17/06/2024;0,5237;0,6514;0,6938
17/06/2024;0,5236;0,6521;0,694
17/06/2024;0,5232;0,6536;0,6933
17/06/2024;0,5228;0,6513;0,6926
17/06/2024;0,5225;0,6509;0,6936
17/06/2024;0,5231;0,6526;0,6927
17/06/2024;0,5224;0,6534;0,6923
17/06/2024;0,5226;0,6511;0,6931
17/06/2024;0,5231;0,6525;0,6905
17/06/2024;0,5238;0,6509;0,6904
17/06/2024;0,5237;0,6518;0,6923
17/06/2024;0,5235;0,6528;0,6917
17/06/2024;0,5227;0,6523;0,6934
17/06/2024;0,5223;0,6519;0,69
17/06/2024;0,5232;0,6511;0,6917
17/06/2024;0,5235;0,6517;0,6922
17/06/2024;0,5224;0,6519;0,6923
17/06/2024;0,524;0,6518;0,6906
17/06/2024;0,5214;0,6509;0,6906
17/06/2024;0,5208;0,6511;0,6921
17/06/2024;0,5225;0,6486;0,692
17/06/2024;0,5219;0,6515;0,6902
17/06/2024;0,5237;0,6509;0,6916
17/06/2024;0,5206;0,6505;0,69
17/06/2024;0,5219;0,6495;0,6912
17/06/2024;0,5224;0,6502;0,6917
17/06/2024;0,5234;0,651;0,6902
17/06/2024;0,5216;0,6504;0,69
17/06/2024;0,5211;0,6493;0,6895
17/06/2024;0,523;0,6493;0,6898
17/06/2024;0,5234;0,6504;0,6897
17/06/2024;0,5217;0,6497;0,6908
17/06/2024;0,5225;0,6491;0,6885
17/06/2024;0,5214;0,6482;0,6887
17/06/2024;0,5224;0,6469;0,6874
17/06/2024;0,5228;0,647;0,6892
17/06/2024;0,5221;0,6492;0,6886
17/06/2024;0,522;0,6504;0,6884
17/06/2024;0,5218;0,6491;0,6876
17/06/2024;0,5221;0,6486;0,6882
17/06/2024;0,5218;0,6483;0,6892
17/06/2024;0,5219;0,6496;0,688
17/06/2024;0,5211;0,6493;0,6873
17/06/2024;0,5214;0,6487;0,6882
17/06/2024;0,5195;0,648;0,6882
17/06/2024;0,5214;0,6497;0,6879
17/06/2024;0,5211;0,6493;0,6874
17/06/2024;0,5209;0,6494;0,6876
17/06/2024;0,52;0,6469;0,6872
17/06/2024;0,5204;0,6483;0,6887
17/06/2024;0,5213;0,6502;0,6906
17/06/2024;0,5206;0,649;0,6912
17/06/2024;0,5197;0,6512;0,6902
17/06/2024;0,5205;0,6499;0,6899
17/06/2024;0,5213;0,6471;0,6901
17/06/2024;0,5207;0,6498;0,6907
17/06/2024;0,52;0,6505;0,6904
17/06/2024;0,5195;0,6488;0,6898
17/06/2024;0,5187;0,6511;0,6898
17/06/2024;0,5188;0,648;0,6906
17/06/2024;0,5208;0,6483;0,6902
17/06/2024;0,5215;0,6477;0,6897
17/06/2024;0,5203;0,6476;0,6878
17/06/2024;0,5201;0,6462;0,6895
17/06/2024;0,5198;0,6446;0,6903
17/06/2024;0,5207;0,6463;0,689
17/06/2024;0,5204;0,646;0,6902
17/06/2024;0,5202;0,6482;0,6884
17/06/2024;0,5195;0,649;0,687
17/06/2024;0,5206;0,6478;0,6885
17/06/2024;0,5204;0,6468;0,6887
17/06/2024;0,5201;0,6489;0,6869
17/06/2024;0,5182;0,6482;0,6879
17/06/2024;0,5195;0,6473;0,6859
17/06/2024;0,5207;0,6437;0,6865
17/06/2024;0,5199;0,644;0,6864
17/06/2024;0,5216;0,6443;0,6862
17/06/2024;0,5203;0,6465;0,6853
17/06/2024;0,5186;0,6471;0,6853
17/06/2024;0,5207;0,646;0,6869
17/06/2024;0,5208;0,6464;0,6866
17/06/2024;0,5198;0,6462;0,6889
17/06/2024;0,5212;0,645;0,6883
17/06/2024;0,5186;0,646;0,6865
17/06/2024;0,5198;0,647;0,6866
17/06/2024;0,5193;0,6479;0,6882
17/06/2024;0,5189;0,6429;0,687
17/06/2024;0,5177;0,6454;0,6865
17/06/2024;0,5167;0,6432;0,6843
17/06/2024;0,5181;0,6462;0,6863
17/06/2024;0,5179;0,6451;0,6875
17/06/2024;0,5199;0,6448;0,6895
17/06/2024;0,5197;0,6449;0,6893
17/06/2024;0,5183;0,6467;0,6883
17/06/2024;0,518;0,6454;0,6886
17/06/2024;0,5198;0,6442;0,6881
17/06/2024;0,5187;0,6445;0,6876
17/06/2024;0,5184;0,6448;0,6882
17/06/2024;0,5157;0,6444;0,689
17/06/2024;0,5164;0,643;0,6886
17/06/2024;0,517;0,6448;0,6854
17/06/2024;0,5183;0,6455;0,6878
17/06/2024;0,5188;0,6448;0,6862
17/06/2024;0,5179;0,6444;0,6891
17/06/2024;0,5179;0,6437;0,6874
17/06/2024;0,5178;0,6454;0,687
17/06/2024;0,5167;0,6438;0,6871
17/06/2024;0,5177;0,6446;0,688
17/06/2024;0,5185;0,6444;0,6866
17/06/2024;0,5192;0,6448;0,6855
17/06/2024;0,5149;0,6427;0,6864
17/06/2024;0,5171;0,6432;0,687
17/06/2024;0,5155;0,6418;0,6867
17/06/2024;0,5177;0,642;0,6859
17/06/2024;0,5166;0,6406;0,6873
17/06/2024;0,5162;0,6414;0,6871
17/06/2024;0,5163;0,6428;0,6865
17/06/2024;0,5175;0,6413;0,6857
17/06/2024;0,5168;0,6404;0,6855
17/06/2024;0,5155;0,6428;0,6868
17/06/2024;0,5157;0,6424;0,6855
17/06/2024;0,5169;0,642;0,6859
17/06/2024;0,5166;0,641;0,6853
17/06/2024;0,5153;0,6415;0,6856
17/06/2024;0,5168;0,6424;0,684
17/06/2024;0,517;0,6428;0,6838
17/06/2024;0,516;0,6428;0,6826
17/06/2024;0,5156;0,6427;0,6828
17/06/2024;0,5154;0,6429;0,6819
17/06/2024;0,5168;0,6429;0,6826
17/06/2024;0,5153;0,6431;0,6836
17/06/2024;0,5161;0,6438;0,6829
17/06/2024;0,5158;0,6424;0,6823
17/06/2024;0,5162;0,6429;0,6841
17/06/2024;0,5144;0,6412;0,6837
17/06/2024;0,5147;0,6422;0,6829
17/06/2024;0,5131;0,6419;0,6825
17/06/2024;0,5135;0,6401;0,6831
17/06/2024;0,5122;0,6386;0,6845
17/06/2024;0,5127;0,6395;0,6838
17/06/2024;0,5143;0,6387;0,6836
17/06/2024;0,5129;0,6388;0,6834
17/06/2024;0,5121;0,639;0,6836
17/06/2024;0,5142;0,6407;0,6837
17/06/2024;0,5138;0,6397;0,6843
17/06/2024;0,5136;0,6405;0,6848
17/06/2024;0,5128;0,6402;0,6835
17/06/2024;0,5131;0,6401;0,6839
17/06/2024;0,5143;0,6403;0,6827
17/06/2024;0,5142;0,64;0,6832
17/06/2024;0,5143;0,6416;0,6827
17/06/2024;0,5143;0,6409;0,6809
17/06/2024;0,5143;0,64;0,6799
17/06/2024;0,5146;0,6401;0,6806
17/06/2024;0,5155;0,6406;0,6794
17/06/2024;0,5158;0,641;0,6795
17/06/2024;0,5143;0,6397;0,68
17/06/2024;0,5146;0,6396;0,6813
17/06/2024;0,5135;0,6397;0,6798
17/06/2024;0,5142;0,6408;0,6805
17/06/2024;0,5135;0,64;0,68
17/06/2024;0,5119;0,6406;0,6796
17/06/2024;0,5105;0,6393;0,6802
17/06/2024;0,5112;0,6395;0,6795
17/06/2024;0,5105;0,6399;0,6803
17/06/2024;0,5108;0,6402;0,6799
17/06/2024;0,511;0,6383;0,6792
17/06/2024;0,5125;0,6393;0,6793
17/06/2024;0,5111;0,6395;0,6795
17/06/2024;0,5118;0,639;0,6797
17/06/2024;0,5117;0,6392;0,6784
17/06/2024;0,5114;0,639;0,6786
17/06/2024;0,512;0,6393;0,6788
17/06/2024;0,5114;0,6387;0,6789
17/06/2024;0,5127;0,6397;0,6784
17/06/2024;0,5123;0,6387;0,6787
17/06/2024;0,5114;0,639;0,6781
17/06/2024;0,5115;0,6393;0,6783
17/06/2024;0,5116;0,638;0,6785
17/06/2024;0,5121;0,6394;0,6783
17/06/2024;0,5106;0,6386;0,677
17/06/2024;0,5107;0,6386;0,6778
17/06/2024;0,511;0,6379;0,678
17/06/2024;0,5117;0,6382;0,6778
17/06/2024;0,5109;0,639;0,6783
17/06/2024;0,5114;0,6387;0,678
17/06/2024;0,5105;0,6387;0,6781
17/06/2024;0,5108;0,6383;0,6778
17/06/2024;0,5109;0,6384;0,6785
17/06/2024;0,511;0,6397;0,6775
17/06/2024;0,5097;0,6394;0,6778
17/06/2024;0,5103;0,6382;0,678
17/06/2024;0,5106;0,6387;0,6771
17/06/2024;0,5104;0,6384;0,6777
17/06/2024;0,5108;0,6379;0,6772
17/06/2024;0,5105;0,637;0,6773
17/06/2024;0,5108;0,6386;0,6769
17/06/2024;0,5103;0,6373;0,6771
17/06/2024;0,5107;0,6371;0,6779
17/06/2024;0,5101;0,6372;0,6771
17/06/2024;0,5101;0,6365;0,677
17/06/2024;0,5106;0,6373;0,6769
17/06/2024;0,5094;0,6363;0,6767
17/06/2024;0,5102;0,6368;0,6771
17/06/2024;0,51;0,636;0,6765
17/06/2024;0,51;0,6373;0,6757
17/06/2024;0,5095;0,6376;0,6758
17/06/2024;0,5097;0,637;0,6756
17/06/2024;0,5102;0,6365;0,6748
17/06/2024;0,51;0,6357;0,6747
17/06/2024;0,5098;0,6372;0,6757
17/06/2024;0,5098;0,6357;0,6747
17/06/2024;0,5098;0,6356;0,6743
17/06/2024;0,5103;0,6366;0,6748
17/06/2024;0,5103;0,6363;0,6744
17/06/2024;0,5094;0,6354;0,6751
17/06/2024;0,5096;0,636;0,6743
17/06/2024;0,5091;0,6355;0,675
17/06/2024;0,5088;0,6363;0,6747
17/06/2024;0,5082;0,634;0,6757
17/06/2024;0,5092;0,6356;0,6755
17/06/2024;0,5084;0,6355;0,6747
17/06/2024;0,508;0,6354;0,6743
17/06/2024;0,5084;0,6346;0,6737
17/06/2024;0,508;0,6351;0,6749
17/06/2024;0,5084;0,6345;0,6738
17/06/2024;0,5076;0,6358;0,674
17/06/2024;0,5081;0,6353;0,6748
17/06/2024;0,5073;0,6348;0,6745
17/06/2024;0,5085;0,6343;0,6739
17/06/2024;0,5087;0,6344;0,6745
17/06/2024;0,5081;0,6351;0,6742
17/06/2024;0,5078;0,6345;0,6752
17/06/2024;0,5071;0,6348;0,6733
17/06/2024;0,5082;0,6343;0,675
17/06/2024;0,507;0,6344;0,6747
17/06/2024;0,5067;0,6344;0,6746
17/06/2024;0,5077;0,6351;0,6742
17/06/2024;0,5075;0,6333;0,6744
17/06/2024;0,5067;0,6334;0,6743
17/06/2024;0,5072;0,6331;0,6761
17/06/2024;0,5072;0,6334;0,6748
17/06/2024;0,5081;0,6333;0,6742
17/06/2024;0,506;0,6337;0,6739
17/06/2024;0,5076;0,6335;0,674
17/06/2024;0,5073;0,6332;0,6743
17/06/2024;0,5069;0,6321;0,6743
17/06/2024;0,5062;0,6332;0,6739
17/06/2024;0,5069;0,6335;0,6736
17/06/2024;0,5062;0,6331;0,6736
17/06/2024;0,5068;0,6329;0,673
17/06/2024;0,5066;0,6326;0,6737
18/06/2024;0,5062;0,6326;0,6721
18/06/2024;0,5059;0,6336;0,6727
18/06/2024;0,506;0,6333;0,6726
18/06/2024;0,5062;0,6333;0,6729
18/06/2024;0,5063;0,6312;0,6729
18/06/2024;0,506;0,6315;0,6729
18/06/2024;0,506;0,6323;0,6728
18/06/2024;0,5059;0,6319;0,6725
18/06/2024;0,5057;0,6316;0,6718
18/06/2024;0,5063;0,6318;0,6731
18/06/2024;0,5051;0,6325;0,6728
18/06/2024;0,5052;0,6333;0,6726
18/06/2024;0,5049;0,6326;0,6717
18/06/2024;0,5052;0,6319;0,6719
18/06/2024;0,505;0,6319;0,6717
18/06/2024;0,5052;0,6328;0,672
18/06/2024;0,5051;0,6317;0,6717
18/06/2024;0,5047;0,6319;0,6713
18/06/2024;0,5041;0,6329;0,6698
18/06/2024;0,505;0,6318;0,6706
18/06/2024;0,5053;0,632;0,6715
18/06/2024;0,5049;0,6317;0,6707
18/06/2024;0,5046;0,6312;0,6707
18/06/2024;0,5048;0,6318;0,671
18/06/2024;0,5044;0,6314;0,6705
18/06/2024;0,5049;0,6311;0,6708
18/06/2024;0,5046;0,6309;0,6704
18/06/2024;0,5046;0,6303;0,6701
18/06/2024;0,503;0,6316;0,6702
18/06/2024;0,5036;0,6299;0,671
18/06/2024;0,5042;0,6314;0,67
18/06/2024;0,5035;0,631;0,6704
18/06/2024;0,5034;0,6305;0,6706
18/06/2024;0,5038;0,6304;0,6693
18/06/2024;0,5032;0,6302;0,6698
18/06/2024;0,5039;0,6307;0,6693
18/06/2024;0,5034;0,631;0,6692
18/06/2024;0,5031;0,6309;0,6698
18/06/2024;0,5032;0,6301;0,6693
18/06/2024;0,5038;0,6302;0,6691
